wavelength,intensity,transmittance,absorbance
198.80933475,0.007386878666666666,0.8157681694628748,0.08906593920481633
199.01143578,0.007548607666666666,0.8374798265116986,0.07741282810638654
199.21355429,0.002411213,1.2331173480346531,-0.09009792867584077
199.41569028,0.000754435,0.648028689228655,0.2005598807054955
199.61784374,0.002364981333333333,0.7627741762081385,0.12246812346339275
199.82001468,0.002220380666666667,0.720977720628983,0.14539633520114262
200.02220309,0.003638666,0.8528576518127527,0.06934114141981557
200.22440896,0.0011153916666666666,0.7662288445113085,0.13997387245653636
200.4266323,0.001703179,0.4650127639823625,0.3367518865830261
200.6288731,0.0020475619999999997,0.5891823921087919,0.2321373539909589
200.83113136,0.004167081333333334,0.874311303580333,0.060807348313109334
201.03340708,0.000524193,0.4502602645593541,0.49862613807646844
201.23570025,0.003001801,1.1450132169680698,-0.053153813510353386
201.43801087,0.004965824,0.6261425678555308,0.20545205124830015
201.64033894,0.004915243333333333,0.7007031394413374,0.15511931251566935
201.84268445,0.003959631000000001,0.8095666574661883,0.0920156167445601
202.04504741,0.003203022,1.4663166086797288,-0.16338413544777433
202.2474278,0.0022571083333333334,0.9352284231708952,0.029774960139951488
202.44982564,0.0025951993333333334,0.6112650998754795,0.21402016896178547
202.6522409,-0.0017800186666666667,0.0,6.0
202.8546736,0.0051891843333333335,1.001283993210523,-0.0005507563073746933
203.05712372,0.0031525906666666666,0.7145199576324327,0.1472385994559828
203.25959128,-0.0009177156666666667,0.0,6.0
203.46207625,0.0033573586666666663,0.8864149485466055,0.05534395179841085
203.66457864,0.0018615810000000002,1.2262167769983205,-0.08415757288372666
203.86709846,0.005485837666666667,0.8366791831638372,0.07907041902752704
204.06963568,0.005720921333333334,0.8228865625470471,0.08576743226773847
204.27219032,0.004079940333333333,0.9901085576075263,0.005536039590770712
204.47476237,0.0023718756666666666,1.128862543151589,-0.0518940091731058
204.67735182,0.0017122043333333333,0.5017007540240661,0.3105063366653054
204.87995868,0.010768367333333334,0.7651884754760295,0.11633695368372954
205.08258293,0.005476095333333333,0.8654232350609363,0.06341129902508565
205.28522459,0.0030786006666666667,0.6944734190540641,0.15988590386415885
205.48788364,0.0027784853333333334,0.7026793083012782,0.15610291352055586
205.69056008,0.002458344666666667,0.6057677033255057,0.21907921786038767
205.89325391,0.006830805999999999,1.0128625783281882,-0.005403985769967496
206.09596513,0.002157564,0.5665291632422099,0.24838080708586505
206.29869374,0.006965621000000001,0.7639769544111487,0.11701527604405455
206.50143972,0.005551481333333333,0.6786096167347336,0.1685019922943304
206.70420308,0.0030364753333333334,1.2802462837491235,-0.10503136755359771
206.90698382,0.0021961963333333332,0.8796361344863173,0.056780583314325374
207.10978194,0.0018642846666666669,0.6445704499433552,0.19073245593453855
207.31259742,0.006509847333333333,0.9252790945033912,0.03385042027115092
207.51543027,0.0002510586666666667,0.4845828567988925,2.1088466337848026
207.71828048,0.002927843666666667,0.7404520505564225,0.13311011979669293
207.92114806,0.0019106929999999998,0.5400901142823221,0.26849252721385525
208.12403299,0.008982875999999999,0.9463279377604069,0.024207831792910663
208.32693528,0.0017004483333333334,0.7045774409588567,0.15761694171024634
208.52985493,0.003302647666666667,0.9736636615388848,0.012498607500199954
208.73279193,-0.001676337666666667,0.0,6.0
208.93574627,0.009372190666666667,1.020931353966504,-0.008693378872883996
209.13871796,0.0055299933333333336,0.9557012632093166,0.020447912851395203
209.34170699,0.0035232516666666666,0.7801225049524535,0.10987737393179302
209.54471336,0.00016524366666666664,1.3333333333333333,1.7993133362240126
209.74773707,0.004178102666666667,0.5886301465715978,0.23023677571276233
209.95077811,0.001165169,0.6749320821386161,0.1723770801537877
210.15383649,0.0019901743333333335,0.5464764509417884,0.26403774329305596
210.35691219,0.003503880333333334,0.8814904170702359,0.05721020534086239
210.56000522,0.003999077333333333,0.6340867493389443,0.201336509398817
210.76311557,-0.00018736833333333333,0.10597553266649314,4.165891045711127
210.96624324,0.005333631666666667,1.0049311095451812,-0.0017345111491867647
211.16938823,-1.5256333333333333e-05,0.6666666666666666,3.8996566681120064
211.37255053,0.0019576719999999993,0.672021310558132,0.19417838810602564
211.57573015,0.0005033766666666667,2.0,-0.3010299956639812
211.77892707,0.003792255333333333,0.5934569723108574,0.22974753947639037
211.9821413,0.0014037223333333334,0.3306283495304179,0.48509498181158534
212.18537284,0.0024645666666666664,0.6542952589544478,0.18590651016552484
212.38862167,0.0017522960000000002,0.5363525616303343,0.2735282814596686
212.59188781,0.0009978186666666667,2.0,-0.3010299956639812
212.79517124,0.0006769370000000002,0.9311631681751905,0.03665054355898066
212.99847196,-0.0004273789999999999,0.0,6.0
213.20178997,0.00364635,0.9420024025730784,0.02745798452756418
213.40512527,0.006368158666666666,0.845118021170776,0.07332202531231509
213.60847785,0.0018560129999999999,0.7496346768232837,0.12529836026007554
213.81184772,0.002368511666666667,0.5471393810590836,0.2675632199542039
214.01523486,-0.0010151453333333334,0.0,6.0
214.21863928,0.004180831666666666,0.7846493927996776,0.10603840316211897
214.42206097,0.005225153333333334,0.6802717014408753,0.16764835703614947
214.62549993,0.0033221676666666668,0.6821377361370339,0.17235244088078486
214.82895616,0.00035950166666666667,1.3333333333333333,1.7993133362240126
215.03242966,0.0034077326666666664,0.8397091014227055,0.07626486028966904
215.23592042,3.313166666666668e-05,0.6666666666666666,3.8996566681120064
215.43942843,0.0030676116666666672,0.7018839014553503,0.15598099246903466
215.6429537,0.003215539666666666,0.6746647000116797,0.1714133228513636
215.84649623,0.0040052383333333335,0.7728345679298206,0.11234207997155725
216.05005601,0.007386772666666666,0.8938549563667091,0.049142558704649404
216.25363303,0.003156073666666667,0.6892886834951683,0.16483882592128654
216.45722731,0.0026408776666666666,0.8294786909480764,0.08130560894961279
216.66083882,-0.0006998616666666667,0.0,6.0
216.86446757,0.002507406,0.6693680874976305,0.17726565752333626
217.06811356,0.00017216666666666663,1.3333333333333333,1.7993133362240126
217.27177679,0.006516125,0.8793323086348614,0.05585862698042699
217.47545724,0.00327087,0.6803299658677515,0.17127922361055062
217.67915493,0.0010931556666666665,0.3598226707570231,0.470332997801061
217.88286984,0.0026893446666666674,1.034041189731917,-0.011859374346814418
218.08660198,0.005092371000000001,0.812803921349552,0.09091972160482868
218.29035133,0.008061030666666667,0.9133173957542592,0.03949312285089484
218.4941179,0.007733182333333335,0.9906842687368957,0.004083303059442196
218.69790169,0.0028766943333333335,1.245688918527243,-0.09498342859779563
218.90170269,0.002364302333333333,0.7474967540953199,0.12657041472334266
219.1055209,0.006199450333333333,0.7984599090361906,0.09806449769145682
219.30935632,0.005059181999999999,0.8528527141453152,0.06934332512801072
219.51320894,0.00203998,0.8170672605148376,0.09226367185107608
219.71707876,0.0007758259999999999,1.1379788721454094,0.006889610182003468
219.92096578,0.005089577333333333,0.7454700268821141,0.12767515037942778
220.12486999,0.0012675216666666667,0.9378004177795535,0.03055462808956616
220.3287914,0.004757637666666667,0.8497389982151383,0.07179273328509456
220.53272999,-0.0005345496666666667,0.057424028769463786,4.25459502890313
220.73668578,0.004227221333333333,0.7751817892858015,0.11065225861814222
