399.81288841,0.00526833
400.03045039,0.00717030
400.24802720,0.00770781
400.46561883,0.00206392
400.68322529,0.00136101
400.90084656,0.00326299
401.11848265,0.00640538
401.33613355,0.00249806
401.55379926,0.00311827
401.77147978,0.00723232
401.98917511,0.00477216
402.20688524,0.00363511
402.42461017,0.00181583
402.64234989,0.00630201
402.86010441,0.00183651
403.07787372,0.00528900
403.29565782,0.00435869
403.51345670,0.00359376
403.73127037,0.00502024
403.94909882,0.00204324
404.16694205,0.00609527
404.38480005,0.00210526
404.60267282,0.00330433
404.82056036,0.00309760
405.03846267,0.00766647
405.25637974,0.00921699
405.47431157,0.00590921
405.69225816,0.00375915
405.91021951,0.00394521
406.12819561,0.00210526
406.34618645,0.00227065
406.56419205,0.00504092
406.78221239,0.00249806
407.00024747,0.00448273
407.21829729,0.00098889
407.43636184,0.00882419
407.65444113,0.00497890
407.87253515,0.00791455
408.09064390,0.00444138
408.30876737,0.00590921
408.52690556,0.00698424
408.74505847,0.00390387
408.96322610,0.00506159
409.18140844,0.00351107
409.39960550,0.00274615
409.61781726,0.00731501
409.83604372,0.00588853
410.05428489,0.00797657
410.27254076,0.00012060
410.49081133,0.00731501
410.70909659,0.00460677
410.92739654,0.00373848
411.14571118,0.00882419
411.36404051,0.00400724
411.58238452,0.00882419
411.80074321,0.00452408
412.01911658,0.00708760
412.23750462,0.00768714
412.45590734,0.00700491
412.67432472,0.00661211
412.89275677,0.00448273
413.11120349,0.00123697
413.32966486,0.00256008
413.54814090,0.00518563
413.76663159,0.00650874
413.98513693,0.00218796
414.20365692,0.00065811
414.42219156,0.00514428
414.64074084,0.00253941
414.85930477,0.00377983
415.07788333,0.00287019
415.29647653,0.00533035
415.51508437,0.00100956
415.73370683,0.00274615
415.95234392,0.00547506
416.17099564,0.00601258
416.38966198,0.00530967
416.60834294,0.00394521
416.82703851,0.00690154
417.04574870,0.00165044
417.26447350,0.00330433
417.48321291,0.00520631
417.70196692,0.00289086
417.92073554,0.00758377
418.13951875,0.00516496
418.35831657,0.00175381
418.57712898,0.00088552
418.79595598,0.00731501
419.01479757,0.00880351
419.23365374,0.00557843
419.45252450,0.00394521
419.67140984,0.00731501
419.89030975,0.00911362
420.10922425,0.00909295
420.32815331,0.00433801
420.54709694,0.00847274
420.76605514,0.00623999
420.98502791,0.00572315
421.20401523,0.00072013
421.42301712,0.00524765
421.64203356,0.00998191
421.86106455,0.00272547
422.08011009,0.00450340
422.29917018,0.00847274
422.51824482,0.00611594
422.73733399,0.00353174
422.95643771,0.00807994
423.17555596,0.00605392
423.39468875,0.00566112
423.61383606,0.00456542
423.83299790,0.00590921
424.05217427,0.00634335
424.27136516,0.00805926
424.49057057,0.00375915
424.70979050,0.00535102
424.92902494,0.00539237
425.14827390,0.00468947
425.36753736,0.00561978
425.58681532,0.01051942
425.80610779,0.00524765
426.02541476,0.01010595
426.24473623,0.00454475
426.46407219,0.00766647
426.68342265,0.00359376
426.90278759,0.00855543
427.12216702,0.00628133
427.34156093,0.00578517
427.56096933,0.01066414
427.78039220,0.01155311
427.99982955,0.00884486
428.21928137,0.00677750
428.43874766,0.00468947
428.65822841,0.00857610
428.87772363,0.00956844
429.09723331,0.00739771
429.31675745,0.00353174
429.53629605,0.00440003
429.75584910,0.00737704
429.97541660,0.00932035
430.19499854,0.00557843
430.41459494,0.01000258
430.63420577,0.00909295
430.85383104,0.00832802
431.07347075,0.01200792
431.29312489,0.01343440
431.51279347,0.00762512
431.73247647,0.00704626
431.95217390,0.00841072
432.17188574,0.01058145
432.39161201,0.00638470
432.61135270,0.00706693
432.83110780,0.01109829
433.05087731,0.01539840
433.27066123,0.00623999
433.49045956,0.00963046
433.71027229,0.00785253
433.93009942,0.00973383
434.14994095,0.00973383
434.36979687,0.00843139
434.58966718,0.00950642
434.80955189,0.00923766
435.02945098,0.01206995
435.24936445,0.01535705
435.46929230,0.00996124
435.68923454,0.00967181
435.90919115,0.01331036
436.12916213,0.00981652
436.34914748,0.01188388
436.56914720,0.01068481
436.78916128,0.00886554
437.00918972,0.01173917
437.22923252,0.00981652
437.44928968,0.01140839
437.66936119,0.01140839
437.88944706,0.01217331
438.10954727,0.01434404
438.32966182,0.01368249
438.54979072,0.01099492
438.76993395,0.01802395
438.99009153,0.01455078
439.21026343,0.01537772
439.43044967,0.01502627
439.65065024,0.01932638
439.87086513,0.01163580
440.09109434,0.01359979
440.31133788,0.01326902
440.53159573,0.01870618
440.75186789,0.01345508
440.97215437,0.01178052
441.19245516,0.01463347
441.41277025,0.01355845
441.63309964,0.01099492
441.85344334,0.01508829
442.07380133,0.01500560
442.29417362,0.01397192
442.51456020,0.01448876
442.73496107,0.01390990
442.95537623,0.01333104
443.17580567,0.01380653
443.39624939,0.01610130
443.61670739,0.01269015
443.83717967,0.01504695
444.05766622,0.01415798
444.27816704,0.01773452
444.49868212,0.01070549
444.71921147,0.01200792
444.93975509,0.01543975
445.16031296,0.01670084
445.38088508,0.01554311
445.60147147,0.01419933
445.82207210,0.01343440
446.04268698,0.01527436
446.26331610,0.02021535
446.48395947,0.01014730
446.70461707,0.01496425
446.92528892,0.01200792
447.14597499,0.01696959
447.36667530,0.01091222
447.58738984,0.01922302
447.80811860,0.01558446
448.02886158,0.01235938
448.24961879,0.01781721
448.47039021,0.01690757
448.69117585,0.02122836
448.91197570,0.01932638
449.13278975,0.01120165
449.35361802,0.01614265
449.57446049,0.01688690
449.79531715,0.01180119
450.01618802,0.01333104
450.23707308,0.01318632
450.45797234,0.01798260
450.67888578,0.01665949
450.89981341,0.01326902
451.12075522,0.01477819
451.34171122,0.01889224
451.56268139,0.01649410
451.78366574,0.01717633
452.00466426,0.01686622
452.22567696,0.01440606
452.44670382,0.01461280
452.66774484,0.01041606
452.88880003,0.01701094
453.10986938,0.01529503
453.33095288,0.01610130
453.55205053,0.01393057
453.77316234,0.01217331
453.99428830,0.01444741
454.21542840,0.01271083
454.43658264,0.01587389
454.65775102,0.01238005
454.87893354,0.01438539
455.10013019,0.01603928
455.32134098,0.01858213
455.54256589,0.01965716
455.76380493,0.01438539
455.98505809,0.01628736
456.20632537,0.01843742
456.42760677,0.01467482
456.64890229,0.01403394
456.87021191,0.01856146
457.09153565,0.01564648
457.31287349,0.01775519
457.53422544,0.02083556
457.75559149,0.01852011
457.97697163,0.01370316
458.19836587,0.01748643
458.41977420,0.01688690
458.64119663,0.02153846
458.86263313,0.01715566
459.08408373,0.02263416
459.30554840,0.01831338
459.52702716,0.02443277
459.74851999,0.01740374
459.97002689,0.02445344
460.19154786,0.01922302
460.41308290,0.02230339
460.63463201,0.01856146
460.85619518,0.01622534
461.07777241,0.01959514
461.29936369,0.02172452
461.52096903,0.02155914
461.74258841,0.02046343
461.96422185,0.02337841
462.18586933,0.02160048
462.40753086,0.02385391
462.62920642,0.02323370
462.85089602,0.01965716
463.07259966,0.02023602
463.29431733,0.01951245
463.51604902,0.02230339
463.73779475,0.02265484
463.95955449,0.02238608
464.18132826,0.02552847
464.40311604,0.02087691
464.62491784,0.02370919
464.84673365,0.02383323
465.06856347,0.02521837
465.29040730,0.02445344
465.51226513,0.02296494
465.73413696,0.02164183
465.95602279,0.02561116
466.17792261,0.02583857
466.39983643,0.02796796
466.62176424,0.02437075
466.84370603,0.02716168
467.06566181,0.02466018
467.28763157,0.02629339
467.50961531,0.02517702
467.73161303,0.02501163
467.95362472,0.02585925
468.17565038,0.02873288
468.39769001,0.02507365
468.61974360,0.02592127
468.84181116,0.02809200
469.06389267,0.03299164
469.28598814,0.02887759
469.50809757,0.03489362
469.73022094,0.03319838
469.95235827,0.03065553
470.17450954,0.03108967
470.39667475,0.02759583
470.61885390,0.03100698
470.84104699,0.03013869
471.06325402,0.03230942
471.28547498,0.02844345
471.50770986,0.03036610
471.72995867,0.02614868
471.95222141,0.02478422
472.17449806,0.02652080
472.39678864,0.02449479
472.61909313,0.02780257
472.84141153,0.02751314
473.06374384,0.03450082
473.28609005,0.02885692
473.50845017,0.02900164
473.73082420,0.02989060
473.95321212,0.03071755
474.17561393,0.03152382
474.39802964,0.02825739
474.62045924,0.02699630
474.84290273,0.02288225
475.06536010,0.03063485
475.28783136,0.02989060
475.51031649,0.02947713
475.73281550,0.02631407
475.95532838,0.02457748
476.17785513,0.02765785
476.40039575,0.02817469
476.62295024,0.02695495
476.84551859,0.03160651
477.06810080,0.03146180
477.29069686,0.03193729
477.51330678,0.02902231
477.73593055,0.03350848
477.95856817,0.02774055
478.18121963,0.03020071
478.40388494,0.03001464
478.62656409,0.03226807
478.84925707,0.02759583
479.07196389,0.02978723
479.29468455,0.03102765
479.51741903,0.03363253
479.74016733,0.02755448
479.96292946,0.03024205
480.18570542,0.03003532
480.40849519,0.02501163
480.63129877,0.03015936
480.85411617,0.02784391
481.07694738,0.02854682
481.29979239,0.03274356
481.52265121,0.03022138
481.74552383,0.03183392
481.96841025,0.02922905
482.19131046,0.03208201
482.41422447,0.03005599
482.63715227,0.03038677
482.86009385,0.02858816
483.08304922,0.02720303
483.30601837,0.02883625
483.52900130,0.03069687
483.75199801,0.02736842
483.97500849,0.03338444
484.19803274,0.03245413
484.42107076,0.02931174
484.64412255,0.03288828
484.86718810,0.02968387
485.09026741,0.02501163
485.31336047,0.02927039
485.53646729,0.02831941
485.75958786,0.02528039
485.98272218,0.02623137
486.20587024,0.02383323
486.42903205,0.02556982
486.65220760,0.02503230
486.87539689,0.03156516
487.09859991,0.02689293
487.32181666,0.02687225
487.54504715,0.02982858
487.76829136,0.03057283
487.99154929,0.03046946
488.21482094,0.02825739
488.43810631,0.02922905
488.66140540,0.03315703
488.88471820,0.03092428
489.10804471,0.03162719
489.33138493,0.03038677
489.55473885,0.03412869
489.77810647,0.03483160
490.00148780,0.03534844
490.22488281,0.03489362
490.44829153,0.03909036
490.67171393,0.03578258
490.89515002,0.03954518
491.11859979,0.03760186
491.34206325,0.03491429
491.56554038,0.03427341
491.78903120,0.03830476
492.01253568,0.03315703
492.23605384,0.03613403
492.45958567,0.04099233
492.68313116,0.03968990
492.90669031,0.03489362
493.13026312,0.03255750
493.35384960,0.03121371
493.57744972,0.03115169
493.80106350,0.03245413
494.02469092,0.03439745
494.24833200,0.03321905
494.47198671,0.03549315
494.69565507,0.02924972
494.91933706,0.03636144
495.14303269,0.03127573
495.36674195,0.02918770
495.59046484,0.03230942
495.81420136,0.03352916
496.03795150,0.02966319
496.26171526,0.02606598
496.48549264,0.02790594
496.70928364,0.02556982
496.93308825,0.02631407
497.15690647,0.03175123
497.38073830,0.02817469
497.60458373,0.03220605
497.82844276,0.03712637
498.05231539,0.03373589
498.27620162,0.03400465
498.50010144,0.03454217
498.72401485,0.03224739
498.94794185,0.04012404
499.17188244,0.03357051
499.39583661,0.03346714
499.61980435,0.03003532
499.84378568,0.03520372
500.06778058,0.03264019
500.29178904,0.03363253
500.51581108,0.02844345
500.73984668,0.03514170
500.96389585,0.03332242
501.18795858,0.03111035
501.41203486,0.03410802
501.63612470,0.03125506
501.86022809,0.03718839
502.08434503,0.03590662
502.30847551,0.03636144
502.53261954,0.03338444
502.75677711,0.02877423
502.98094822,0.03131708
503.20513286,0.03330175
503.42933104,0.02995262
503.65354274,0.03022138
503.87776797,0.02771987
504.10200673,0.02627272
504.32625901,0.03020071
504.55052480,0.02842278
504.77480411,0.02401930
504.99909694,0.02470152
505.22340327,0.02887759
505.44772312,0.02567318
505.67205646,0.02455681
505.89640331,0.02619002
506.12076366,0.02102162
506.34513750,0.02019468
506.56952484,0.01959514
506.79392567,0.02168318
507.01833999,0.02478422
507.24276779,0.02633474
507.46720907,0.02629339
507.69166384,0.02676889
507.91613208,0.02709966
508.14061380,0.02842278
508.36510898,0.02743044
508.58961764,0.02945646
508.81413976,0.02955982
509.03867534,0.03216470
509.26322439,0.03046946
509.48778689,0.03022138
509.71236285,0.03071755
509.93695226,0.02933241
510.16155512,0.02927039
510.38617142,0.03065553
510.61080117,0.03049014
510.83544436,0.03022138
511.06010099,0.03098630
511.28477105,0.03441812
511.50945454,0.03551383
511.73415147,0.03286760
511.95886182,0.03015936
512.18358560,0.02986993
512.40832280,0.02604531
512.63307341,0.02860884
512.85783745,0.02776122
513.08261489,0.02672754
513.30740575,0.02738909
513.53221001,0.02881557
513.75702768,0.02943578
513.98185875,0.02362650
514.20670322,0.02468085
514.43156109,0.02672754
514.65643235,0.02360582
514.88131700,0.02552847
515.10621504,0.03160651
515.33112647,0.02701697
515.55605128,0.02695495
515.78098946,0.02871221
516.00594103,0.02879490
516.23090597,0.02842278
516.45588428,0.03429408
516.68087596,0.02592127
516.90588100,0.02962185
517.13089941,0.02656215
517.35593118,0.02980791
517.58097631,0.02862951
517.80603479,0.02792661
518.03110663,0.02561116
518.25619181,0.02891894
518.48129034,0.02317168
518.70640222,0.02848480
518.93152743,0.02461883
519.15666598,0.02745112
519.38181787,0.02457748
519.60698310,0.02707899
519.83216165,0.02383323
520.05735353,0.02087691
520.28255873,0.02265484
520.50777726,0.02341976
520.73300910,0.02478422
520.95825426,0.02784391
521.18351273,0.02865019
521.40878452,0.02707899
521.63406961,0.02556982
521.85936801,0.02459816
522.08467971,0.02712034
522.31000471,0.02647946
522.53534300,0.02960117
522.76069459,0.03181325
522.98605947,0.03142045
523.21143764,0.03158584
523.43682910,0.03077957
523.66223383,0.03319838
523.88765185,0.03199931
524.11308315,0.03489362
524.33852772,0.03677492
524.56398556,0.03344646
524.78945667,0.03933844
525.01494104,0.03859419
525.24043868,0.03944181
525.46594959,0.03987596
525.69147374,0.04771126
525.91701116,0.04390731
526.14256182,0.04022741
526.36812574,0.04272892
526.59370290,0.04219140
526.81929331,0.03824274
527.04489696,0.04266690
527.27051384,0.04347317
527.49614396,0.04181928
527.72178732,0.04006202
527.94744390,0.04277026
528.17311372,0.04014472
528.39879675,0.04551986
528.62449301,0.04365923
528.85020249,0.05004738
529.07592518,0.04793867
529.30166109,0.04669825
529.52741021,0.04959256
529.75317254,0.05451288
529.97894807,0.04953054
530.20473680,0.05490568
530.43053874,0.05536050
530.65635387,0.06809544
530.88218219,0.05538117
531.10802371,0.06090103
531.33387841,0.05906107
531.55974630,0.05674563
531.78562738,0.05318977
532.01152163,0.05833750
532.23742906,0.05418210
532.46334967,0.05513309
532.68928344,0.05577397
532.91523039,0.05531915
533.14119051,0.05703506
533.36716378,0.05579464
533.59315022,0.05575329
533.81914982,0.05294168
534.04516257,0.06166595
534.27118847,0.05788268
534.49722752,0.05664226
534.72327973,0.05744853
534.94934507,0.05505039
535.17542356,0.06057025
535.40151518,0.06092170
535.62761994,0.05585666
535.85373784,0.05387200
536.07986886,0.06063227
536.30601301,0.06187268
536.53217029,0.05945387
536.75834069,0.05378930
536.98452420,0.05796537
537.21072084,0.06352657
537.43693059,0.06375398
537.66315345,0.06034284
537.88938941,0.05972263
538.11563848,0.06305108
538.34190066,0.06458093
538.56817593,0.06026014
538.79446431,0.06298906
539.02076577,0.06137652
539.24708033,0.06549057
539.47340798,0.06836420
539.69974871,0.06621414
539.92610252,0.06571798
540.15246942,0.06658627
540.37884939,0.06859161
540.60524244,0.07344991
540.83164856,0.06776467
541.05806775,0.07824619
541.28450001,0.07458696
541.51094533,0.07963132
541.73740371,0.08147127
541.96387515,0.07996210
542.19035965,0.07522784
542.41685719,0.08250495
542.64336779,0.08407615
542.86989144,0.08190542
543.09642813,0.07357395
543.32297786,0.07969334
543.54954063,0.07194074
543.77611643,0.08285640
544.00270527,0.07948661
544.22930714,0.08541993
544.45592204,0.07737790
544.68254996,0.07766733
544.90919091,0.07160996
545.13584487,0.07407012
545.36251185,0.07094840
545.58919184,0.07061762
545.81588485,0.07225084
546.04259086,0.06826083
546.26930988,0.06551124
546.49604191,0.06720648
546.72278693,0.06621414
546.94954495,0.06821948
547.17631596,0.06863296
547.40309997,0.07167198
547.62989696,0.07070032
547.85670694,0.07363597
548.08352991,0.08076837
548.31036585,0.07247825
548.53721477,0.07225084
548.76407667,0.07520717
548.99095154,0.07080369
549.21783938,0.06563528
549.44474018,0.06966664
549.67165395,0.07233353
549.89858069,0.07034887
550.12552038,0.07181669
550.35247302,0.06869498
550.57943862,0.06654492
550.80641717,0.06757860
551.03340866,0.07185804
551.26041310,0.07696442
551.48743048,0.07766733
551.71446081,0.08060298
551.94150406,0.08428288
552.16856025,0.08763201
552.39562937,0.09193212
552.62271142,0.08471703
552.84980640,0.08711517
553.07691429,0.08645361
553.30403511,0.08717719
553.53116884,0.09290378
553.75831549,0.08854165
553.98547505,0.09383409
554.21264752,0.09209751
554.43983289,0.09354466
554.66703116,0.09623223
554.89424234,0.09129124
555.12146641,0.09391679
555.34870338,0.09259368
555.57595324,0.09544664
555.80321599,0.09674907
556.03049162,0.09387544
556.25778014,0.09170471
556.48508154,0.09612887
556.71239582,0.10092514
556.93972297,0.09918856
557.16706300,0.09397881
557.39441589,0.09954001
557.62178165,0.10574210
557.84916028,0.09941597
558.07655177,0.10386080
558.30395611,0.10435696
558.53137331,0.10309587
558.75880337,0.09966405
558.98624627,0.09594280
559.21370202,0.09823757
559.44117062,0.09362736
559.66865206,0.09658369
559.89614634,0.09422689
560.12365345,0.09156000
560.35117340,0.08992678
560.57870618,0.08866569
560.80625179,0.08004479
561.03381022,0.08341459
561.26138148,0.08637092
561.48896555,0.08312516
561.71656244,0.08039624
561.94417215,0.08080972
562.17179467,0.07622017
562.39942999,0.07398742
562.62707812,0.07927987
562.85473906,0.08072702
563.08241279,0.08159531
563.31009933,0.07551727
563.53779866,0.08570936
563.76551078,0.08258765
563.99323568,0.08118184
564.22097338,0.07998277
564.44872386,0.08326988
564.67648712,0.07828754
564.90426316,0.07754329
565.13205197,0.07816349
565.35985356,0.08039624
565.58766792,0.08529589
565.81549504,0.08192609
566.04333493,0.09207684
566.27118758,0.08016883
566.49905298,0.08207081
566.72693115,0.08018951
566.95482207,0.08366268
567.18272573,0.07865966
567.41064215,0.07969334
567.63857131,0.07783272
567.86651321,0.08432423
568.09446785,0.07783272
568.32243523,0.08031355
568.55041534,0.07886640
568.77840819,0.08281506
569.00641376,0.07958997
569.23443206,0.08068567
569.46246308,0.08091308
569.69050682,0.07673701
569.91856327,0.07874236
570.14663244,0.07837023
570.37471433,0.07746059
570.60280892,0.08267034
570.83091622,0.08153329
571.05903622,0.08391076
571.28716892,0.08405547
571.51531432,0.08678439
571.74347241,0.09009217
571.97164320,0.08765268
572.19982667,0.09346197
572.42802284,0.09265570
572.65623168,0.09373073
572.88445321,0.10011887
573.11268742,0.08881041
573.34093430,0.09091911
573.56919385,0.09435093
573.79746608,0.09362736
574.02575097,0.09654234
574.25404853,0.10266173
574.48235874,0.10104919
574.71068162,0.10241364
574.93901715,0.10061504
575.16736534,0.10871910
575.39572618,0.10574210
575.62409966,0.10880179
575.85248579,0.10470842
576.08088456,0.10671376
576.30929597,0.11070376
576.53772002,0.10836765
576.76615671,0.11223361
576.99460602,0.11537600
577.22306796,0.11432165
577.45154253,0.11926264
577.68002972,0.12029632
577.90852953,0.12027565
578.13704196,0.11822896
578.36556700,0.11874580
578.59410465,0.11802222
578.82265492,0.11514859
579.05121779,0.11314325
579.27979326,0.11142734
579.50838133,0.11357740
579.73698201,0.11020760
579.96559527,0.11244035
580.19422113,0.11219226
580.42285958,0.10849169
580.65151062,0.10838832
580.88017424,0.10958739
581.10885044,0.10890516
581.33753922,0.11370144
581.56624057,0.11004221
581.79495450,0.10960806
582.02368100,0.10160737
582.25242007,0.10563873
582.48117170,0.11190283
582.70993589,0.11771212
582.93871264,0.11653372
583.16750195,0.11237833
583.39630381,0.11136532
583.62511822,0.11277113
583.85394518,0.11299854
584.08278469,0.11047635
584.31163674,0.11266776
584.54050133,0.11004221
584.76937845,0.11942803
584.99826811,0.11746404
585.22717030,0.11884917
585.45608502,0.11332931
585.68501226,0.12285985
585.91395203,0.12157809
586.14290432,0.12662245
586.37186912,0.12019295
586.60084644,0.12383151
586.82983628,0.12751141
587.05883862,0.12567146
587.28785347,0.12738737
587.51688082,0.13265914
