wavelength,slope,abs_slope,intercept,r2,correlation,residual_std
596.07919492,-0.0023046889032325903,0.0023046889032325903,0.9959151946082294,0.5126615497028414,-0.7160038754803226,0.008792964657970916
596.30746214,-0.001333079719475702,0.001333079719475702,1.0012241121109824,0.5230324665082388,-0.7232098357380372,0.004981489938011403
596.5357412,0.0004009771010672019,0.0004009771010672019,0.9952500072571417,0.12211761111090717,0.3494533031907227,0.004206991562259483
596.76403208,-0.0015772939707367544,0.0015772939707367544,0.9997502901775397,0.5145219154178582,-0.7173018300672724,0.005995405612038939
596.9923348,-0.0010593813246542192,0.0010593813246542192,0.9958353965477629,0.22321032847411806,-0.4724514032936277,0.007733390515857472
597.22064934,-0.0007530200414336861,0.0007530200414336861,0.9943666522958643,0.13592279221425607,-0.36867708392881715,0.007429502221992373
597.4489757,-0.005280240980599115,0.005280240980599115,1.0014858992512805,0.8780878812879562,-0.9370634350394621,0.007698945441715544
597.67731387,0.0003903804886640081,0.0003903804886640081,0.9733831494558992,0.01433780896027529,0.11974059027863229,0.012665834483402152
597.90566386,-0.005658237733869607,0.005658237733869607,0.9843275974200958,0.6886199076049486,-0.8298312524874853,0.014888806173202242
598.13402567,-0.005655173539640299,0.005655173539640299,0.9778135762673846,0.7071766320994398,-0.8409379478293507,0.014239931573779379
598.36239927,-0.0022505924847459526,0.0022505924847459526,0.9705455990229992,0.43882098020324056,-0.6624356423104365,0.009959256933919967
598.59078468,0.0018193457821447407,0.0018193457821447407,0.9816057526469933,0.21378189666413897,0.46236554441711913,0.01365288260769646
598.81918189,0.0020544338254528368,0.0020544338254528368,0.9737050688417864,0.1452935900573279,0.38117396298452483,0.019498466688454626
599.0475909,-0.0009123449554791146,0.0009123449554791146,0.9602417894331107,0.029618943272255976,-0.17210154930231156,0.020434711041295617
599.27601169,0.0014401923257964344,0.0014401923257964344,0.9588096079112897,0.04857582122467378,0.22039923145209417,0.024941384612754695
599.50444427,0.003513248495712504,0.003513248495712504,0.9251193452494972,0.1924329275238586,0.4386717765298545,0.028163169422227716
599.73288864,0.00299407809320155,0.00299407809320155,0.9364606658692187,0.16991176825595536,0.41220355196911557,0.025896231760229628
599.96134479,0.005584435265105489,0.005584435265105489,0.9367036555182519,0.44177296102854013,0.6646600341742688,0.024564514248892194
600.18981271,0.0037769000868517026,0.0037769000868517026,0.9640591858875059,0.29770097161008346,0.5456198050016912,0.02270018804711639
600.41829241,0.005110026986035302,0.005110026986035302,0.9535297959305894,0.4363442923816581,0.6605636172100747,0.02272681356244729
600.64678387,0.002259999370345305,0.002259999370345305,0.9454586665898985,0.15094652733981467,0.3885183745201952,0.020974292838400677
600.87528711,0.006304023274086927,0.006304023274086927,0.9411768935535924,0.38711521942854826,0.6221858399453882,0.031039173907723493
601.1038021,0.007012077004042526,0.007012077004042526,0.9314189659110402,0.3646297504843387,0.6038458002539545,0.03622072302103875
601.33232885,0.00710689860320633,0.00710689860320633,0.9325438701717617,0.31855513629981885,0.564406888954962,0.0406748748501321
601.56086736,0.0058690124541884055,0.0058690124541884055,0.9434799439370014,0.2504228068869164,0.5004226282722599,0.039733728915234245
601.78941762,0.005739023539787042,0.005739023539787042,0.9439628420273162,0.22493194045236725,0.474269902536907,0.04168745784010663
602.01797962,0.005201427246323793,0.005201427246323793,0.9481907934093772,0.20201770914418213,0.4494638018174346,0.040452697311070034
602.24655337,0.0033020686520405626,0.0033020686520405626,0.9658402353739967,0.16969101966491795,0.41193569845901673,0.028582458857299365
602.47513886,0.0019931207716209725,0.0019931207716209725,0.9801722565620258,0.14136604236778658,0.3759867582346306,0.01922153851871017
602.70373608,0.0017094247319457826,0.0017094247319457826,0.9824817567615779,0.11789511657501446,0.34335858308045025,0.018297225436844144
602.93234504,0.000215013860372566,0.000215013860372566,0.984276015116252,0.0030087173536186692,0.05485177621206691,0.01531596948804072
603.16096572,0.0013856599640658324,0.0013856599640658324,0.9821749494780148,0.10004630888713636,0.3163009783214974,0.01626257325975405
603.38959813,-0.0014834640473579666,0.0014834640473579666,0.9841515099999145,0.13267769230089396,-0.36424949183340527,0.01484196421116157
603.61824226,-0.0010528964256189537,0.0010528964256189537,0.9938709563436974,0.16745886991342748,-0.40921738711035666,0.009186656401924545
603.84689811,-0.000725023880820616,0.000725023880820616,0.9993326545622748,0.23883678425458385,-0.48870930444854827,0.0050648157496354105
604.07556567,-7.416163835242887e-05,7.416163835242887e-05,1.0001222878079215,0.12487986884504501,-0.35338345864661663,0.0007682277426972483
604.30424495,-0.0013049144448862543,0.0013049144448862543,0.9997112661606963,0.47545357363960394,-0.6895314159917617,0.0053634347040515855
604.53293593,0.0,0.0,1.0,0.0,0.0,0.0
604.76163861,0.0,0.0,1.0,0.0,0.0,0.0
604.99035299,0.0,0.0,1.0,0.0,0.0,0.0
605.21907907,0.0,0.0,1.0,0.0,0.0,0.0
605.44781683,0.0,0.0,1.0,0.0,0.0,0.0
605.67656629,0.0,0.0,1.0,0.0,0.0,0.0
605.90532743,0.0022491822966216866,0.0022491822966216866,0.9816238569158021,0.30199628460768524,0.5495418861266949,0.01338060574481214
606.13410025,0.0014473355998299356,0.0014473355998299356,0.9866092150178223,0.24161611404304412,0.4915446206022848,0.010033995364179784
606.36288475,0.0026921871169650574,0.0026921871169650574,0.977224560549121,0.32348814830589506,0.5687601852326647,0.015234801857819686
606.59168093,0.0010075004998062157,0.0010075004998062157,0.9917220393250371,0.24457051761894946,0.49454071381328096,0.006928883109666242
606.82048877,0.0015096909771233412,0.0015096909771233412,0.9874151579575478,0.3372879036993939,0.5807649298118766,0.008280816788406082
607.04930828,-0.0015794154474605667,0.0015794154474605667,0.9989270485590157,0.5685139632005808,-0.7539986493360454,0.005384337040384149
607.27813945,0.0008125021371734612,0.0008125021371734612,0.9928429220479209,0.23514516362166432,0.4849176874704245,0.005734149954753434
607.50698227,0.0011030337407729933,0.0011030337407729933,0.973199665914353,0.07710991021267957,0.27768671234446846,0.014932473086598619
607.73583676,-0.0016161461875366253,0.0016161461875366253,0.9619390675121603,0.11693429812786585,-0.34195657345321767,0.01737917854156599
607.96470289,-0.0051142244566813,0.0051142244566813,0.9726210186509667,0.4552323312975856,-0.6747090715987044,0.02189232811714102
608.19358067,-0.004749826799556693,0.004749826799556693,0.9604272084414365,0.3295486886175565,-0.5740633141192324,0.02651091106471834
