wavelength,slope,abs_slope,intercept,r2,correlation,residual_std
815.36450959,0.00016079913794268214,0.00016079913794268214,0.9960576784591416,0.023413372217512805,0.1530142876254136,0.004063779815649095
815.60227339,0.00024134851994397794,0.00024134851994397794,0.9954996462469521,0.041568000000725844,0.20388231899977458,0.004534911109996636
815.84004556,0.0006455514882783279,0.0006455514882783279,0.9923195262365857,0.15700242911195492,0.39623532037408643,0.005853476960072212
816.0778261,0.0011360111540362845,0.0011360111540362845,0.988504552212592,0.24920939547803397,0.4992087694322226,0.007715833637204862
816.31561499,0.0015005578500997807,0.0015005578500997807,0.9858020788683807,0.28516201248836465,0.5340056296410784,0.009296806038395927
816.55341224,0.002063066849707333,0.002063066849707333,0.9814476466200116,0.3211129765046635,0.5666683125997637,0.011738326283262036
816.79121784,0.0025702276774874615,0.0025702276774874615,0.9778156809010694,0.3432861781108513,0.5859062878232758,0.013910878791864797
817.02903178,0.0030310188200520158,0.0030310188200520158,0.9744910167506696,0.351880592302572,0.5931952396155687,0.016096873825990475
817.26685407,0.0034703475971861824,0.0034703475971861824,0.9713465087535019,0.3658705226330731,0.6048723192815763,0.017878096953594862
817.5046847,0.0037641820295003857,0.0037641820295003857,0.9694549461953788,0.3784314534964113,0.6151678254723757,0.01887750394698486
817.74252367,0.00389850004894712,0.00389850004894712,0.96896333417301,0.3901927416191377,0.6246540975765209,0.019071168195085586
817.98037097,0.0037002483223368054,0.0037002483223368054,0.9691833269655339,0.35999723842404274,0.5999976986822889,0.01930613152709976
818.2182266,0.0035203822303787164,0.0035203822303787164,0.9704475967376889,0.3565516863531863,0.5971194908501868,0.018505825262233353
818.45609055,0.0032633150372271876,0.0032633150372271876,0.9723046023059133,0.3562757772424942,0.5968884127225911,0.01716480328837226
818.69396283,0.003018688981807436,0.003018688981807436,0.9738906277121699,0.3637468555066685,0.6031142972162644,0.015622724256727196
818.93184342,0.0027515960092232405,0.0027515960092232405,0.9756166053268103,0.3641971908550691,0.6034875233632168,0.014226584480135132
819.16973233,0.0023446837499466197,0.0023446837499466197,0.978593171924981,0.34436423258227244,0.5868255554952191,0.012659881040241919
819.40762955,0.0017731893456959225,0.0017731893456959225,0.9832466941655386,0.3014534773885275,0.5490477915341501,0.010562474720321473
819.64553508,0.0014148836130281508,0.0014148836130281508,0.9867684121147392,0.252421120364771,0.5024152867546637,0.00952816861873544
819.88344891,0.0010025011666084048,0.0010025011666084048,0.9896358154284027,0.16206017753460042,0.40256698515228545,0.008920232981844283
820.12137104,0.0005796642792381532,0.0005796642792381532,0.9929796851983776,0.06592238937933996,0.2567535576761108,0.008538362726880045
820.35930146,0.000335192071585356,0.000335192071585356,0.9949064595295016,0.02048159912501201,0.1431139375637887,0.009070707383111606
820.59724018,0.00018555239452486508,0.00018555239452486508,0.9965816308127483,0.006298905424096439,0.07936564385233978,0.009119792443447319
820.83518719,1.1970254279795042e-06,1.1970254279795042e-06,0.9976000172479963,2.725157874483626e-07,0.000522030446859532,0.00897285261522452
821.07314248,-8.094377692568823e-05,8.094377692568823e-05,0.9989253941409437,0.0012989430866490923,-0.03604085302332746,0.008782723479310023
821.31110605,0.000129398642901075,0.000129398642901075,0.9983669390016239,0.003646369607587959,0.06038517705188881,0.008370071776011961
821.5490779,-1.3593387505632524e-05,1.3593387505632524e-05,0.997627915464622,6.074012154821632e-05,-0.007793594905319131,0.006824954022928382
821.78705802,-0.00033425403234225943,0.00033425403234225943,0.9964179029398506,0.05223094119577107,-0.22854089611220804,0.005571691261938754
822.02504642,-0.0005064718049168548,0.0005064718049168548,0.9946779860956362,0.12463101122930983,-0.3530311760019359,0.0052524368952778285
822.26304308,-0.0009210621372061809,0.0009210621372061809,0.9959551550196247,0.36779194963481976,-0.6064585308451187,0.00472542508052436
822.501048,-0.0013041615546860999,0.0013041615546860999,0.9958777224022857,0.5492522437306269,-0.7411155400682318,0.004623121542987901
822.73906118,-0.0019674430810791873,0.0019674430810791873,0.9949281602302562,0.7127065803588053,-0.8442195095819601,0.004888016720255887
822.97708262,-0.0024774498898498722,0.0024774498898498722,0.9924404697048138,0.7592405747725074,-0.8713441196063169,0.005459210923235997
823.21511231,-0.0028478253817979834,0.0028478253817979834,0.9906126775789578,0.7713199349749532,-0.8782482194544736,0.006067828295408205
823.45315024,-0.0031030495037847696,0.0031030495037847696,0.9885780833082021,0.7484123911510427,-0.8651083118032347,0.0070402145429659365
823.69119643,-0.0033043977041776157,0.0033043977041776157,0.9867465831159047,0.7388188534430151,-0.8595457250449304,0.007688069309602589
823.92925085,-0.0034043623311064268,0.0034043623311064268,0.9857944975601677,0.7449546299150063,-0.8631075424968816,0.007794758019758714
824.16731351,-0.003341904535349547,0.003341904535349547,0.9851323959243707,0.7454560273442192,-0.8633979542159104,0.007641656013887679
824.4053844,-0.0031862041810105744,0.0031862041810105744,0.984959735948079,0.7367110031757563,-0.8583187072269579,0.007453571652322509
824.64346352,-0.0030726656184671885,0.0030726656184671885,0.9855743030421402,0.742809998203668,-0.8618642574116112,0.007075001270078325
824.88155087,-0.0024966324562533775,0.0024966324562533775,0.9869298075858683,0.6929992054534533,-0.8324657383060599,0.006502510232710564
825.11964643,-0.0018816013739492434,0.0018816013739492434,0.9876817384656044,0.5971461136890819,-0.7727522977572321,0.006047615146626386
825.35775022,-0.0012938863047832624,0.0012938863047832624,0.9887534585071496,0.4592860765366467,-0.6777064825841986,0.005493654001949335
825.59586222,-0.0008700993825132777,0.0008700993825132777,0.989473332972091,0.35015027698016044,-0.591734971909013,0.004638431456433908
825.83398244,-0.00020558621375937409,0.00020558621375937409,0.992276336331131,0.043336860787841006,-0.20817507244586467,0.00377979142141896
826.07211086,8.341789845578055e-05,8.341789845578055e-05,0.9927300169603939,0.009560727149793814,0.09777897089760054,0.0033223911370398366
826.31024748,-9.376555461963607e-05,9.376555461963607e-05,0.9930932615453308,0.015136711088018864,-0.12303134189310813,0.002959637977383544
826.54839231,-0.00036093872931527017,0.00036093872931527017,0.9939048579054585,0.15423474547159668,-0.3927273169408982,0.0033074275922286146
826.78654533,-0.0007724078790353566,0.0007724078790353566,0.9946529812542695,0.3705369732811233,-0.6087174823192802,0.003939481669715679
827.02470654,-0.0017634502242960593,0.0017634502242960593,0.9960984748816794,0.6194405701786658,-0.7870454689397975,0.0054087595790431485
