wavelength,intensity,transmittance,absorbance
195.95165235,-0.0014366960000000001,0.0,6.0
196.15151677,0.009115321333333334,0.8312204451439683,0.08076699474382762
196.35139989,0.0029599796666666665,0.7471714989137331,0.12689993647560222
196.55130171,0.008122519,0.9123535014748135,0.04070333853858946
196.75122222,0.0013464333333333333,0.7302055595627407,0.13919422477858392
196.95116143,0.0017083793333333333,0.954609849818303,0.02036496091419809
197.15111932,0.0035526386666666666,1.3933009124898685,-0.14230571537531642
197.35109589,0.002333825333333333,0.6057195555993888,0.22910723154839718
197.55109115,0.013051915999999998,0.9893466419454748,0.004754806651829882
197.75110507,0.0044849980000000005,0.7123058231225531,0.14739954539659536
197.95113767,0.008060036000000001,0.8582257805187877,0.06739607367274021
198.15118894,0.006595574,1.0297459036229226,-0.011996190008674294
198.35125887,0.003855223333333333,0.5918683584984353,0.23290775826220975
198.55134747,0.0048062040000000006,0.8944503997498772,0.04910084747460608
198.75145472,0.009112414333333334,1.023542465570834,-0.01009560614434214
198.95158062,0.001726641,2.0,-0.3010299956639812
199.15172517,0.0059528233333333335,1.3884524659193571,-0.14232879314608607
199.35188837,0.005971956333333334,0.6875682257954335,0.16274457835306044
199.55207021,0.008632805666666668,0.7795006195753299,0.10843309535927002
199.75227069,0.005336680333333333,0.7621281362135134,0.11904529517960705
199.9524898,0.0029709163333333337,0.9440201371213831,0.027951773200779583
200.15272755,0.0026532773333333335,1.111599703939559,-0.04529788449495894
200.35298392,0.006506742333333333,0.7308630673576836,0.13652131394442452
200.55325891,0.011892784333333335,0.9442337287494599,0.0251955430826629
200.75355253,0.010154181333333333,0.7858689550415243,0.10483924377451714
200.95386476,0.004615368333333333,0.7592002851228908,0.12034305066186628
201.15419561,0.0039002423333333335,0.8166216854722257,0.08878784202464991
201.35454506,0.0054615053333333325,0.7799543200320653,0.10816148860465134
201.55491312,0.0047293176666666666,0.8143101069373849,0.08921490221566998
201.75529978,0.010023947333333331,0.961696691064188,0.01771667223902541
201.95570504,0.003120288,1.2503658585453818,-0.09436778662869728
